EngagementID,ContentID,CampaignID,ProductID,ContentType,Views,Clicks,Likes,EngagementDate
3024,25,20,18,SOCIAL MEDIA,2948,625,173,02.11.2023
3025,26,10,7,VIDEO,4074,860,121,30.06.2024
3026,47,11,10,SOCIAL MEDIA,3152,307,50,16.02.2023
3028,45,16,19,SOCIAL MEDIA,748,40,0,12.06.2025
3029,43,3,18,VIDEO,2731,215,39,16.06.2024
3030,16,16,3,SOCIAL MEDIA,927,169,36,06.07.2024
3031,33,18,19,BLOG,855,13,0,13.10.2025
3032,34,2,1,SOCIAL MEDIA,664,23,2,28.04.2025
3034,28,12,17,VIDEO,1927,216,28,01.10.2024
3035,47,1,10,SOCIAL MEDIA,3224,325,38,20.11.2024
3037,38,19,4,SOCIAL MEDIA,1645,93,5,30.05.2025
3038,15,9,1,BLOG,2459,504,149,11.11.2023
3039,29,3,19,VIDEO,199,9,0,26.04.2025
3040,9,17,5,VIDEO,2718,100,12,19.02.2025
3044,8,17,18,SOCIAL MEDIA,2648,284,16,06.02.2025
3045,32,11,1,SOCIAL MEDIA,1742,266,42,30.09.2024
3046,15,6,11,VIDEO,7442,2679,753,18.07.2023
3047,20,12,16,VIDEO,2433,119,11,20.01.2025
3048,32,12,16,SOCIAL MEDIA,894,50,2,20.08.2025
3049,11,8,4,BLOG,2639,1129,125,25.01.2023
3050,37,16,15,VIDEO,970,39,1,27.10.2025
3051,7,9,20,VIDEO,790,193,10,18.05.2024
3053,13,14,13,SOCIAL MEDIA,5403,937,257,12.09.2023
3054,49,11,18,BLOG,5345,962,216,05.03.2024
3055,23,13,13,SOCIAL MEDIA,4430,1610,305,07.10.2023
3056,37,4,17,BLOG,191,2,0,28.12.2025
3057,19,16,1,SOCIAL MEDIA,645,241,106,30.04.2023
3058,32,19,12,BLOG,4037,436,91,11.05.2024
3059,2,15,20,SOCIAL MEDIA,2877,251,8,19.01.2025
3060,40,6,4,BLOG,996,169,15,11.06.2024
3061,4,10,4,VIDEO,5557,1827,145,19.11.2023
3062,9,20,16,BLOG,1893,113,7,21.06.2024
3063,32,5,17,VIDEO,2522,188,7,06.11.2024
3064,45,17,2,SOCIAL MEDIA,1169,182,15,04.12.2023
3065,36,12,9,BLOG,1218,22,0,16.06.2025
3066,35,1,15,SOCIAL MEDIA,723,69,23,13.11.2023
3067,29,7,14,BLOG,7475,1172,126,09.01.2023
3068,14,19,7,VIDEO,3239,466,114,26.03.2023
3069,30,20,20,VIDEO,222,21,2,20.04.2025
3071,48,17,3,SOCIAL MEDIA,4155,824,41,27.08.2024
3072,39,16,18,SOCIAL MEDIA,610,134,24,23.02.2024
3073,15,13,12,SOCIAL MEDIA,7194,659,225,07.10.2023
3074,6,9,7,SOCIAL MEDIA,131,2,0,08.09.2025
3075,43,3,7,VIDEO,1267,110,8,14.06.2025
3076,10,20,9,SOCIAL MEDIA,2043,484,107,18.01.2024
3077,20,17,9,VIDEO,430,27,2,03.05.2025
3079,33,4,7,SOCIAL MEDIA,13,0,0,09.08.2025
3080,1,18,2,BLOG,1131,272,57,25.06.2023
3081,45,8,7,VIDEO,2152,528,105,17.05.2024
3082,43,13,10,SOCIAL MEDIA,5996,1978,169,25.10.2023
3083,28,9,5,BLOG,932,46,1,21.11.2025
3085,21,12,15,SOCIAL MEDIA,1705,77,4,12.06.2025
3086,27,7,18,VIDEO,1180,57,7,30.01.2025
3087,35,20,13,SOCIAL MEDIA,3283,1086,161,03.12.2023
3088,34,11,18,BLOG,4290,1924,528,22.03.2023
3089,7,14,6,VIDEO,676,73,11,05.11.2024
3092,20,5,2,BLOG,1187,320,36,30.04.2024
3094,11,9,7,VIDEO,2350,585,106,22.06.2024
3096,12,3,3,VIDEO,6654,2055,613,18.10.2023
3099,4,4,12,SOCIAL MEDIA,6810,1931,472,29.10.2023
3101,33,16,16,VIDEO,7209,1053,374,16.04.2023
3102,1,13,18,SOCIAL MEDIA,4442,1178,293,04.02.2024
3104,15,16,5,SOCIAL MEDIA,6701,2524,440,21.05.2023
3106,47,18,14,BLOG,3928,321,24,29.08.2024
3108,41,16,17,SOCIAL MEDIA,269,16,0,27.06.2025
3109,49,3,1,BLOG,1937,117,5,23.05.2025
3110,42,2,11,BLOG,1678,220,61,12.01.2024
3112,22,7,15,BLOG,3432,831,159,30.01.2023
3114,2,18,6,VIDEO,604,45,4,03.04.2025
3115,8,14,13,SOCIAL MEDIA,225,6,0,07.06.2025
3116,48,7,6,BLOG,833,45,2,12.08.2025
3117,11,12,17,SOCIAL MEDIA,6993,2606,813,04.02.2023
3120,7,3,6,VIDEO,868,17,0,05.09.2025
3121,10,9,13,VIDEO,3592,1027,449,25.02.2023
3122,10,12,14,SOCIAL MEDIA,561,63,8,11.09.2024
3123,24,8,18,VIDEO,1673,409,110,11.05.2023
3124,32,16,18,VIDEO,1484,331,68,19.06.2024
3126,23,12,13,BLOG,5555,1055,112,25.09.2023
3127,6,12,12,SOCIAL MEDIA,448,6,0,18.11.2025
3129,37,5,17,BLOG,1090,166,33,31.03.2023
3131,14,9,16,BLOG,315,11,0,22.12.2025
3132,39,4,9,BLOG,400,25,1,06.11.2024
3135,47,20,1,BLOG,3374,1056,347,03.08.2023
3137,44,18,12,VIDEO,2279,412,17,13.09.2024
3139,50,16,13,SOCIAL MEDIA,368,18,0,13.05.2025
3140,27,4,4,VIDEO,1160,249,78,02.12.2023
3142,8,20,20,BLOG,1554,90,12,02.01.2025
3143,14,14,14,VIDEO,174,64,5,07.07.2023
3144,14,17,6,BLOG,4774,1083,302,19.10.2023
3145,15,16,1,BLOG,1070,128,20,25.11.2024
3146,19,14,4,BLOG,2558,823,122,19.01.2024
3147,49,6,6,VIDEO,6837,2251,300,23.06.2023
3148,33,3,18,SOCIAL MEDIA,4462,410,116,16.11.2023
3150,30,4,2,BLOG,1160,136,33,09.12.2023
3151,24,2,1,SOCIAL MEDIA,5139,450,134,09.09.2023
3152,48,20,20,SOCIAL MEDIA,449,67,13,02.10.2024
3153,21,14,19,VIDEO,3224,924,204,10.01.2023
3154,26,1,9,VIDEO,1556,134,17,12.02.2025
3155,2,18,1,SOCIAL MEDIA,6466,2501,689,10.07.2023
3157,27,12,7,BLOG,4762,478,139,01.02.2024
3158,25,8,5,SOCIAL MEDIA,164,1,0,19.12.2025
3160,13,18,2,BLOG,3971,949,143,21.08.2023
3161,10,3,7,SOCIAL MEDIA,3923,339,37,21.10.2024
3162,18,8,9,BLOG,168,24,4,08.02.2023
3163,3,10,5,BLOG,1474,65,6,15.02.2025
3164,40,6,15,BLOG,1770,79,4,06.05.2025
3165,34,8,11,SOCIAL MEDIA,5959,478,144,25.12.2023
3166,47,11,15,BLOG,1380,258,19,31.10.2023
3167,47,17,7,BLOG,2711,674,88,28.04.2024
3168,23,20,20,VIDEO,941,42,1,19.08.2025
3169,50,2,5,SOCIAL MEDIA,375,8,0,12.10.2025
3170,43,15,10,BLOG,302,17,0,20.05.2025
3171,16,3,18,BLOG,226,10,0,05.09.2025
3172,33,16,20,BLOG,6407,1448,290,20.08.2023
3175,42,9,12,VIDEO,4311,807,66,03.06.2024
3176,48,9,10,VIDEO,2271,190,21,02.07.2024
3177,37,13,1,BLOG,898,37,0,10.12.2025
3178,49,3,12,VIDEO,1294,63,2,06.07.2025
3179,31,8,15,BLOG,4501,346,28,01.07.2024
3180,9,9,9,VIDEO,624,26,0,26.08.2025
3181,36,9,7,SOCIAL MEDIA,2332,106,22,30.08.2024
3182,12,15,14,SOCIAL MEDIA,2595,307,30,15.06.2024
3184,10,5,9,VIDEO,3278,796,84,09.06.2024
3185,5,15,11,VIDEO,449,43,5,16.02.2025
3186,9,10,15,VIDEO,2652,334,23,13.04.2024
3187,46,14,1,VIDEO,2212,234,28,19.03.2024
3188,8,1,8,BLOG,234,18,1,03.06.2025
3191,27,19,19,BLOG,4667,1554,517,18.06.2023
3192,20,14,12,SOCIAL MEDIA,2137,365,24,09.11.2024
3193,49,4,3,VIDEO,1965,119,13,23.03.2025
3195,28,10,15,SOCIAL MEDIA,1126,111,5,05.01.2025
3198,14,14,2,BLOG,56,0,0,18.11.2025
3199,26,19,18,BLOG,2815,917,244,10.05.2023
3200,19,10,18,VIDEO,1318,169,16,10.11.2024
3201,11,9,13,VIDEO,6135,1971,241,05.09.2023
3202,33,6,12,VIDEO,2930,395,114,06.04.2023
3203,47,19,11,VIDEO,453,4,0,02.11.2025
3204,29,11,13,VIDEO,137,3,0,19.11.2025
3205,34,7,7,SOCIAL MEDIA,1165,453,119,04.03.2023
3206,43,5,17,VIDEO,651,69,5,09.05.2025
3207,47,19,15,VIDEO,8791,3105,648,01.01.2023
3208,8,10,11,VIDEO,3967,1411,207,27.08.2023
3209,12,13,19,VIDEO,782,17,0,16.12.2025
3210,32,18,4,VIDEO,4504,1505,348,11.05.2023
3211,2,7,10,SOCIAL MEDIA,410,4,0,16.09.2025
3212,27,3,6,BLOG,831,239,20,10.03.2024
3213,27,20,3,SOCIAL MEDIA,1179,182,12,22.01.2024
3214,49,17,4,SOCIAL MEDIA,1169,323,105,19.04.2023
3215,19,3,7,VIDEO,1198,80,3,28.07.2025
3216,21,15,2,VIDEO,2754,220,56,18.02.2024
3217,1,12,14,VIDEO,5887,2106,659,26.10.2023
3218,46,3,19,BLOG,403,52,4,19.02.2025
3219,12,11,20,VIDEO,4476,1178,252,13.04.2024
3220,40,14,17,VIDEO,1139,248,89,02.04.2023
3221,17,15,6,SOCIAL MEDIA,1275,74,2,10.08.2025
3222,45,14,8,BLOG,1179,107,16,18.08.2024
3223,48,19,19,VIDEO,1172,25,1,12.08.2025
3225,30,1,10,BLOG,900,41,0,27.12.2025
3226,22,6,9,VIDEO,1468,221,49,28.05.2024
3227,36,20,8,SOCIAL MEDIA,1810,312,65,27.03.2024
3228,31,20,3,VIDEO,2797,577,163,12.09.2023
3229,42,12,16,SOCIAL MEDIA,3920,576,83,04.10.2024
3230,37,4,4,BLOG,513,48,4,18.04.2025
3231,2,11,6,SOCIAL MEDIA,3240,218,49,11.07.2024
3232,45,18,16,VIDEO,478,39,1,16.03.2025
3233,12,14,19,BLOG,59,3,0,05.01.2025
3234,5,12,20,SOCIAL MEDIA,714,36,1,06.09.2025
3236,13,14,13,SOCIAL MEDIA,1205,107,27,04.07.2023
3237,10,15,15,VIDEO,724,107,6,11.01.2025
3238,5,2,6,BLOG,8144,778,259,03.05.2023
3239,35,15,5,BLOG,5633,1995,783,09.08.2023
3240,44,10,19,VIDEO,4079,624,82,26.07.2024
3241,18,4,13,BLOG,527,97,9,15.07.2024
3242,6,2,12,VIDEO,1281,62,4,24.07.2025
3243,22,14,13,VIDEO,7097,1633,445,06.04.2023
3246,32,18,11,SOCIAL MEDIA,257,8,0,23.08.2025
3248,37,16,10,BLOG,403,9,0,08.05.2025
3250,35,1,7,BLOG,258,76,18,29.11.2023
3251,11,17,19,BLOG,583,29,1,09.05.2025
3252,34,1,18,BLOG,1624,150,9,24.05.2025
3253,46,13,18,BLOG,822,33,0,23.10.2025
3254,1,8,4,VIDEO,1646,55,3,20.03.2025
3255,10,6,1,SOCIAL MEDIA,385,18,0,24.12.2025
3256,48,7,1,BLOG,1924,247,13,22.03.2025
3257,17,11,16,BLOG,1224,196,31,16.12.2024
3258,45,20,15,VIDEO,921,22,0,27.07.2025
3259,11,4,15,BLOG,5965,2662,994,02.02.2023
3261,14,2,16,SOCIAL MEDIA,849,55,6,28.06.2024
3262,35,5,4,VIDEO,5382,1694,484,15.11.2023
3264,48,15,8,VIDEO,1182,79,1,05.07.2025
3268,31,13,4,VIDEO,71,2,0,29.10.2025
3269,15,14,5,BLOG,1435,230,23,12.12.2024
3272,19,13,15,VIDEO,2772,668,73,25.05.2024
3273,49,14,17,SOCIAL MEDIA,6595,2275,674,16.05.2023
3275,14,19,4,SOCIAL MEDIA,2499,248,17,03.10.2024
3276,47,2,18,VIDEO,4039,339,57,13.11.2023
3277,18,10,1,VIDEO,680,23,0,30.10.2025
3279,28,10,7,BLOG,1034,93,14,02.01.2025
3282,1,1,19,VIDEO,588,17,0,27.12.2025
3283,10,13,15,BLOG,578,69,3,18.02.2025
3284,15,1,13,BLOG,5253,1979,251,21.04.2023
3285,45,6,14,BLOG,297,8,0,04.11.2025
3286,30,12,15,BLOG,5387,1664,471,14.03.2023
3287,28,18,20,VIDEO,7368,1817,517,28.04.2023
3288,7,11,9,SOCIAL MEDIA,1622,189,19,02.03.2025
3289,44,8,20,VIDEO,4203,337,69,25.08.2024
3290,49,16,20,SOCIAL MEDIA,5302,974,320,18.11.2023
3291,17,7,6,VIDEO,6209,1280,509,03.08.2023
3293,33,3,9,VIDEO,160,15,0,17.03.2025
3294,21,11,7,VIDEO,3712,719,349,25.01.2023
3295,42,20,4,VIDEO,6068,1309,368,05.02.2024
3296,48,13,15,SOCIAL MEDIA,167,8,1,12.09.2024
3297,12,16,3,VIDEO,1098,200,20,09.06.2024
3299,25,6,5,VIDEO,2792,481,75,18.03.2024
3300,21,6,2,VIDEO,283,15,2,29.04.2024
3301,45,15,6,BLOG,4472,815,123,25.06.2024
3302,25,7,1,BLOG,987,26,0,06.11.2025
3303,22,11,20,VIDEO,102,30,9,14.02.2023
3304,44,13,9,VIDEO,756,70,7,12.05.2025
3305,39,11,10,SOCIAL MEDIA,5579,1323,355,23.04.2024
3306,8,8,4,SOCIAL MEDIA,7688,2076,567,04.01.2023
3307,25,17,20,VIDEO,1143,120,12,26.12.2024
3309,42,4,18,BLOG,4011,1494,472,25.08.2023
3310,41,15,17,SOCIAL MEDIA,8330,1556,636,22.06.2023
3311,44,12,17,VIDEO,818,45,1,04.08.2025
3312,46,13,7,VIDEO,4724,863,161,28.04.2024
3313,4,19,19,SOCIAL MEDIA,52,0,0,14.07.2025
3315,31,2,10,VIDEO,2148,169,12,14.11.2024
3316,10,17,5,BLOG,916,237,17,23.04.2024
3317,21,14,20,BLOG,5060,576,191,05.01.2023
3318,4,9,3,VIDEO,4596,792,136,02.07.2023
3320,5,8,13,VIDEO,619,21,0,15.12.2025
3322,40,8,9,SOCIAL MEDIA,3624,658,58,16.10.2024
3323,32,9,4,BLOG,2965,454,38,15.11.2024
3324,16,7,19,BLOG,2466,1079,340,13.03.2023
3325,7,4,18,SOCIAL MEDIA,963,162,12,08.12.2024
3326,44,4,5,BLOG,1355,518,128,26.07.2023
3327,6,20,13,SOCIAL MEDIA,1668,118,6,19.08.2024
3328,25,11,19,VIDEO,27,0,0,18.12.2025
3330,30,7,1,VIDEO,1295,480,191,08.05.2023
3332,32,15,13,SOCIAL MEDIA,1928,144,39,23.12.2023
3333,24,12,8,BLOG,3189,390,27,28.07.2024
3334,48,6,18,VIDEO,358,7,0,06.11.2025
3335,40,6,6,VIDEO,3447,353,59,27.10.2024
3336,31,17,8,SOCIAL MEDIA,1608,505,144,31.12.2023
3337,47,3,14,SOCIAL MEDIA,4350,350,85,17.12.2023
3338,43,9,16,BLOG,2194,580,131,10.04.2024
3339,8,14,14,SOCIAL MEDIA,3255,555,49,14.12.2024
3340,13,15,19,BLOG,5802,2029,512,11.08.2023
3341,45,7,18,BLOG,611,15,0,22.11.2025
3342,13,19,1,VIDEO,578,60,16,02.04.2024
3343,28,10,11,BLOG,1410,159,27,18.08.2024
3344,32,3,1,BLOG,3208,408,77,31.08.2024
3346,6,3,7,BLOG,766,27,0,28.11.2025
3348,13,20,9,VIDEO,2571,316,39,26.02.2025
3349,43,17,2,BLOG,4117,870,165,02.05.2024
3350,21,19,17,SOCIAL MEDIA,611,34,1,15.07.2025
3351,24,11,6,SOCIAL MEDIA,891,156,12,31.10.2024
3352,5,15,10,BLOG,2403,599,35,01.07.2024
3353,20,3,5,BLOG,941,72,1,12.06.2025
3356,28,12,5,BLOG,1974,280,57,10.05.2024
3357,33,20,7,BLOG,627,95,10,24.01.2025
3359,17,15,12,SOCIAL MEDIA,805,30,1,17.06.2025
3360,12,16,1,VIDEO,1452,370,51,08.11.2023
3361,15,16,14,BLOG,161,10,0,29.07.2025
3362,41,7,1,VIDEO,5323,2137,718,21.01.2023
3363,41,18,11,VIDEO,292,4,0,24.12.2025
3367,41,15,20,SOCIAL MEDIA,1303,265,84,03.10.2023
3369,39,17,19,BLOG,4464,874,89,30.03.2024
3370,17,8,9,SOCIAL MEDIA,273,18,0,14.04.2025
3371,38,4,5,SOCIAL MEDIA,1406,140,8,05.12.2024
3373,18,16,2,SOCIAL MEDIA,2231,547,58,14.05.2024
3374,36,1,16,VIDEO,829,251,122,27.01.2023
3375,37,3,11,VIDEO,7397,2612,391,01.08.2023
3376,4,4,5,VIDEO,2709,859,280,06.12.2023
3379,24,5,20,SOCIAL MEDIA,407,115,7,03.04.2024
3380,33,1,6,VIDEO,723,29,0,09.12.2025
3382,14,3,20,SOCIAL MEDIA,915,26,0,18.12.2025
3383,13,3,17,BLOG,643,26,1,28.09.2025
3384,39,13,19,SOCIAL MEDIA,1208,148,19,19.10.2024
3385,5,20,11,VIDEO,235,4,0,06.12.2025
3387,4,19,3,SOCIAL MEDIA,2320,397,33,31.07.2024
3388,30,3,20,SOCIAL MEDIA,5884,896,299,10.05.2023
3389,12,17,6,BLOG,2411,355,20,20.11.2024
3390,33,4,16,VIDEO,502,36,2,11.06.2025
3391,13,11,11,BLOG,918,101,15,17.12.2024
3392,6,6,20,BLOG,4948,1071,140,19.03.2024
3393,49,11,13,VIDEO,2063,557,136,03.05.2024
3395,24,12,10,SOCIAL MEDIA,1590,92,13,09.07.2024
3396,45,5,14,SOCIAL MEDIA,898,38,0,28.11.2025
3397,13,5,10,SOCIAL MEDIA,1595,126,3,26.06.2025
3398,39,8,9,SOCIAL MEDIA,163,22,1,22.01.2024
3400,36,18,3,SOCIAL MEDIA,2072,304,43,23.09.2024
3401,49,17,8,VIDEO,4924,1057,263,05.06.2024
3402,42,6,12,SOCIAL MEDIA,2028,170,24,07.02.2025
3403,22,17,7,BLOG,5830,1782,311,06.05.2023
3404,22,19,16,SOCIAL MEDIA,2433,635,137,04.10.2023
3405,23,17,3,VIDEO,115,20,2,17.06.2024
3406,34,17,15,SOCIAL MEDIA,1538,377,46,01.03.2024
3407,13,19,16,SOCIAL MEDIA,767,21,0,21.09.2025
3408,20,2,14,BLOG,3684,705,262,03.09.2023
3409,8,7,18,SOCIAL MEDIA,7218,858,232,05.07.2023
3410,6,10,12,SOCIAL MEDIA,695,131,24,25.08.2024
3411,48,18,14,VIDEO,5930,1428,155,09.01.2024
3412,2,19,4,SOCIAL MEDIA,386,33,6,31.03.2024
3413,35,1,19,BLOG,4602,405,149,20.05.2023
3414,46,1,11,SOCIAL MEDIA,1298,264,29,16.08.2024
3416,18,19,15,VIDEO,2144,404,43,15.04.2024
3417,6,3,8,SOCIAL MEDIA,2364,563,70,22.02.2024
3419,45,16,14,SOCIAL MEDIA,5299,1281,338,20.12.2023
3421,40,3,1,BLOG,3849,167,33,12.10.2024
3423,19,3,20,SOCIAL MEDIA,2106,206,33,06.04.2024
3424,12,3,19,BLOG,1748,366,22,25.03.2024
3425,49,16,4,SOCIAL MEDIA,2612,224,26,13.02.2025
3426,49,16,12,BLOG,1667,163,5,25.04.2025
3427,1,14,9,VIDEO,3202,581,73,14.09.2024
3428,35,15,5,VIDEO,3308,151,9,01.11.2024
3429,17,14,17,VIDEO,2869,576,134,15.03.2024
3431,13,16,10,BLOG,518,184,33,26.03.2023
3432,48,17,11,VIDEO,828,24,0,08.11.2025
3433,45,19,11,BLOG,467,23,1,19.08.2025
3434,42,7,13,SOCIAL MEDIA,4000,1007,269,24.07.2023
3435,27,17,7,SOCIAL MEDIA,1361,374,87,12.05.2023
3436,16,16,18,SOCIAL MEDIA,323,4,0,17.11.2025
3437,2,4,4,SOCIAL MEDIA,574,217,78,13.02.2023
3439,17,15,10,VIDEO,4324,336,70,19.07.2024
3440,7,6,14,VIDEO,4178,444,80,17.07.2024
3441,27,5,15,SOCIAL MEDIA,6659,2237,399,15.04.2023
3442,11,1,18,SOCIAL MEDIA,435,78,15,25.06.2024
3444,40,18,7,VIDEO,2268,488,69,03.07.2024
3446,18,11,16,VIDEO,1265,84,3,21.07.2025
3447,29,9,17,SOCIAL MEDIA,8328,3666,521,13.03.2023
3448,14,6,17,BLOG,530,39,7,09.09.2024
3449,50,2,7,VIDEO,2647,310,44,09.09.2024
3450,30,14,5,SOCIAL MEDIA,6758,2709,920,25.01.2023
3451,34,19,10,BLOG,1835,546,153,07.03.2024
3452,35,9,5,SOCIAL MEDIA,1513,118,14,12.10.2024
3455,11,12,3,SOCIAL MEDIA,461,35,4,24.02.2024
3456,6,4,18,SOCIAL MEDIA,2149,272,52,24.06.2024
3457,44,11,2,SOCIAL MEDIA,102,1,0,24.11.2025
3458,4,9,2,SOCIAL MEDIA,1605,187,21,02.02.2025
3459,36,16,7,VIDEO,2444,651,82,15.01.2024
3463,4,4,4,BLOG,2094,405,41,18.07.2024
3466,33,14,11,BLOG,855,97,7,14.11.2024
3468,31,20,3,SOCIAL MEDIA,4769,1811,509,06.03.2023
3469,17,20,3,VIDEO,491,99,19,25.02.2024
3470,14,8,18,BLOG,5099,652,65,08.04.2024
3472,37,13,4,SOCIAL MEDIA,2879,630,136,04.06.2024
3473,41,3,9,SOCIAL MEDIA,4076,822,108,21.05.2023
3474,22,5,16,BLOG,80,13,3,19.12.2023
3476,38,4,14,SOCIAL MEDIA,3419,311,32,10.09.2024
3477,27,6,3,VIDEO,677,15,0,17.10.2025
3478,19,3,18,SOCIAL MEDIA,173,6,0,13.09.2025
3479,30,9,9,VIDEO,4777,2084,294,31.01.2023
3481,13,6,2,SOCIAL MEDIA,1278,189,22,20.07.2024
3482,29,11,17,VIDEO,1804,64,4,11.05.2025
3483,45,4,16,SOCIAL MEDIA,2308,299,80,28.12.2023
3485,4,6,1,SOCIAL MEDIA,3842,190,39,05.08.2024
3486,43,12,20,BLOG,3772,442,40,01.11.2024
3487,31,16,18,BLOG,5451,2029,421,18.09.2023
3489,14,2,15,VIDEO,1268,174,24,09.02.2025
3490,48,14,19,BLOG,624,206,46,28.08.2023
3491,38,10,9,SOCIAL MEDIA,569,38,1,28.04.2025
3492,46,5,2,BLOG,2868,286,18,15.07.2024
3493,11,13,5,SOCIAL MEDIA,1713,51,2,20.05.2025
3495,16,12,17,SOCIAL MEDIA,198,9,0,17.08.2025
3496,39,4,14,VIDEO,4572,1088,346,15.12.2023
3497,3,14,16,SOCIAL MEDIA,7672,3341,597,17.03.2023
3499,47,18,19,SOCIAL MEDIA,1644,348,29,24.04.2024
3501,31,11,14,VIDEO,3001,229,18,14.07.2024
3504,3,2,13,BLOG,8110,1902,208,02.04.2023
3505,18,3,14,BLOG,719,38,1,22.08.2025
3506,3,14,13,BLOG,4371,554,90,29.08.2023
3507,6,20,2,VIDEO,2975,413,16,29.12.2024
3508,47,8,19,VIDEO,2020,812,238,24.02.2023
3511,48,3,15,BLOG,4279,397,150,06.05.2023
3513,25,10,20,SOCIAL MEDIA,489,209,25,07.05.2023
3514,7,3,13,BLOG,826,24,0,21.08.2025
3515,14,6,15,BLOG,4183,1209,98,29.03.2024
3516,18,3,13,SOCIAL MEDIA,4299,485,82,17.03.2024
3517,24,14,11,SOCIAL MEDIA,2303,259,14,24.11.2024
3518,26,3,5,SOCIAL MEDIA,751,9,0,23.10.2025
3519,39,11,5,VIDEO,3059,562,48,07.11.2024
3522,10,17,1,BLOG,7023,2063,259,30.06.2023
3523,20,16,4,BLOG,2560,576,111,09.03.2024
3526,36,10,13,SOCIAL MEDIA,486,23,0,30.10.2025
3528,43,20,20,SOCIAL MEDIA,4524,877,97,07.11.2023
3529,40,10,20,VIDEO,4743,1140,439,21.02.2023
3530,28,15,14,BLOG,1721,400,91,11.12.2023
3531,11,18,14,SOCIAL MEDIA,182,7,0,20.12.2025
3532,10,5,9,VIDEO,1007,52,1,25.08.2025
3533,13,7,4,BLOG,876,233,54,16.01.2023
3534,21,12,11,VIDEO,2030,157,11,11.12.2024
3535,6,12,5,BLOG,1139,44,0,08.08.2025
3536,47,7,11,VIDEO,1010,39,2,02.06.2025
3537,41,5,2,VIDEO,3595,716,200,24.01.2024
3538,17,9,14,SOCIAL MEDIA,3361,854,164,17.04.2024
3539,48,2,17,BLOG,7161,2535,493,16.10.2023
3540,45,20,4,BLOG,2787,244,50,21.09.2023
3542,34,16,1,SOCIAL MEDIA,1979,65,2,11.05.2025
3543,4,8,2,SOCIAL MEDIA,1453,486,87,25.10.2023
3545,36,12,7,VIDEO,4189,472,123,07.04.2024
3546,29,18,3,BLOG,4456,1484,257,25.09.2023
3549,11,7,8,BLOG,2964,459,97,21.07.2024
3550,46,20,20,SOCIAL MEDIA,403,28,3,30.04.2025
3551,29,8,5,BLOG,4653,292,32,25.04.2024
3552,3,8,4,BLOG,4600,515,151,23.03.2024
3553,47,19,14,BLOG,555,20,0,21.10.2025
3555,49,13,19,BLOG,3019,447,144,27.11.2023
3557,4,15,10,BLOG,1600,156,23,23.01.2025
3559,7,16,5,BLOG,872,84,3,15.03.2025
3560,23,12,15,BLOG,1390,143,17,04.03.2025
3561,1,7,9,VIDEO,3351,315,78,02.10.2023
3562,28,1,8,SOCIAL MEDIA,4846,304,76,23.05.2024
3563,3,17,9,BLOG,8611,3582,1526,20.02.2023
3565,3,7,7,VIDEO,452,35,3,07.02.2025
3566,18,5,8,VIDEO,907,96,15,30.05.2024
3567,29,16,14,VIDEO,848,95,14,09.07.2024
3568,39,14,17,SOCIAL MEDIA,1268,434,44,07.07.2023
3569,17,3,13,VIDEO,8858,3373,1493,23.03.2023
3570,31,13,8,VIDEO,3980,1304,272,06.07.2023
3571,18,15,17,SOCIAL MEDIA,191,7,0,15.12.2025
3574,26,10,7,BLOG,85,3,0,08.11.2025
3575,26,14,5,VIDEO,580,123,34,27.03.2024
3576,8,2,16,BLOG,3351,321,96,02.08.2023
3578,32,12,19,BLOG,5403,1419,502,30.01.2023
3579,40,9,13,VIDEO,1703,226,47,05.04.2024
3581,27,18,2,SOCIAL MEDIA,4434,1319,286,18.01.2024
3582,6,4,5,BLOG,3426,405,45,30.01.2024
3583,1,18,13,SOCIAL MEDIA,2848,431,107,09.10.2023
3584,24,6,14,BLOG,1214,88,4,07.12.2024
3585,41,19,12,BLOG,1091,14,0,29.08.2025
3586,16,11,14,VIDEO,4681,455,122,20.02.2024
3587,21,6,16,SOCIAL MEDIA,91,32,7,26.07.2023
3588,31,17,17,BLOG,382,15,0,14.12.2025
3590,39,12,1,VIDEO,1316,201,16,13.10.2024
3591,43,7,3,VIDEO,4139,495,154,30.10.2023
3593,41,9,19,VIDEO,1264,305,79,26.11.2023
3595,23,7,3,VIDEO,1626,88,2,18.05.2025
3596,15,1,17,BLOG,721,105,16,16.07.2023
3597,5,17,3,BLOG,4304,204,28,25.08.2024
3598,39,18,17,SOCIAL MEDIA,376,42,11,12.01.2024
3599,8,15,17,VIDEO,1356,26,2,13.06.2025
3600,40,16,15,VIDEO,459,104,19,16.08.2024
3601,24,9,6,SOCIAL MEDIA,950,31,2,15.03.2025
3602,23,5,2,SOCIAL MEDIA,4909,525,85,11.05.2023
3604,37,6,9,VIDEO,5841,576,127,25.03.2024
3605,5,12,5,BLOG,2436,522,58,13.02.2024
3608,26,9,1,VIDEO,2764,769,116,09.08.2023
3609,37,13,3,VIDEO,2945,195,47,28.02.2024
3610,1,5,15,BLOG,4316,954,293,08.03.2023
3611,4,18,6,BLOG,987,38,1,12.10.2025
3612,41,8,3,SOCIAL MEDIA,719,18,0,12.11.2025
3613,4,17,4,BLOG,4552,493,84,14.03.2024
3614,45,6,5,VIDEO,259,13,0,31.08.2025
3615,25,13,8,BLOG,4746,604,135,15.03.2023
3616,47,8,19,SOCIAL MEDIA,2128,175,10,15.04.2025
